uuid,first_name,last_name,Age,City,State,item_count,sale_value,postage,date,repeat_customer
0311304e-3b6b-497f-bdb8-183d82deb7e3,Shane,Whitehead,55,Josephmouth,Michigan,6,34.7,4.13,2024-03-07,False
e98ce86b-e2a4-4d41-8abb-c0ea4d6c0efe,April,Sullivan,68,Wrightberg,California,16,13.71,-8.83,2024-03-07,False
8bef7e38-f805-49b4-bea7-8c2ac001a705,Charles,Lewis,27,Washingtonmouth,Florida ,19,425.91,-4.7,2024-03-07,True
d07c8f94-d5e6-445a-86ab-45a8e5457d3b,Patricia,Mejia,44,North Robertport,New York,19,235.68,2.43,2024-03-07,False
bae125d4-1d1f-46c0-b10b-2ef9fa6eef49,Kathleen,Bridges,43,New Megan,South Carolina,12,358.99,5.74,2024-03-07,True
2846b4d7-d5df-43d7-98c8-d32890743b1d,John,Sims,35,West Megan,Nevada ,15,481.89,-1.7,2024-03-07,True
dd01e740-9750-48ba-a1c7-0577daee6f86,Ethan,Ross,53,North Steven,Alabama,23,132.84,-4.54,2024-03-07,True
3cc7701e-ffc3-4e2c-9e77-0ee34ee3c9f9,Ronald,Torres,57,Port Susanhaven,Maine ,11,192.29,-7.4,2024-03-07,True
6b37c738-c37b-4f91-b45c-11ffe615c06a,Charles,Johnston,68,Lake Kelly,New York ,14,294.24,-4.0,2024-03-07,False
5336273f-174a-4764-9772-9e6b193387b0,Jose,Snow,77,West Matthewberg,Michigan ,4,365.8,0.59,2024-03-07,True
8d9b2dbf-8f71-49c8-9f5d-98a2b42cd442,Manuel,Ramirez,75,South Davidburgh,Montana,23,125.5,6.63,2024-03-07,False
c06f3ef3-c1ed-4f56-9b6d-f350c98ee9d5,Mary,Chandler,61,East Philipview,New York,13,403.74,-5.11,2024-03-07,False
d221c709-f2e2-4bfc-b2b3-e3ef0c1b9e63,Peter,Ramirez,46,West Jessemouth,TENNESSEE,10,198.47,4.3,2024-03-07,True
04ae15c9-d809-4b69-b656-ffd11696d8a2,Joseph,Nguyen,61,North Daniel,Connecticut,13,55.16,-1.86,2024-03-07,False
fba358c9-9883-4151-8d97-3b36bafefbcc,Brian,Gutierrez,28,South Christopherbury,Louisiana,20,78.6,-7.91,2024-03-07,False
5d6ea5c6-97e9-4c2f-ae2b-cd3bdf595471,Justin,Allen,45,Williestad,Arkansas,9,233.97,7.94,2024-03-07,False
5e4b05a8-f9a2-44cf-8451-c8f8086a0927,Susan,Stark,33,West Gregory,New Hampshire,14,72.12,-9.29,2024-03-07,True
9fa92b94-e290-4216-abca-9be9659a8201,Sydney,York,24,Stewartfort,Idaho ,16,401.41,7.75,2024-03-07,True
5298de89-d130-4b19-9189-8fcc423b4a56,Karen,Wood,19,Hansontown,Idaho ,18,275.54,7.45,2024-03-07,True
b96f8e24-3659-46cd-8e3a-07680829ffb0,Peter,Wallace,40,Lauramouth,Rhode Island,10,485.28,3.5,2024-03-07,True
5765fb3e-498f-44a5-882d-c7642333dce0,Jessica,Edwards,44,Amandaport,ALABAMA ,23,270.72,-2.9,2024-03-07,False
4f393ecf-b9a6-4506-9ea4-f6424ef87139,Martin,Gutierrez,19,Nashland,Nebraska,7,374.64,-1.51,2024-03-07,True
c5d39ba0-4f46-4635-a619-a04277c6ec33,Rhonda,Williams,38,Danielberg,Alaska,6,205.43,-4.32,2024-03-07,False
2ea9211e-8e3c-4b7e-82ed-bd3bd72b1539,Nicholas,Flynn,69,Edwardsshire,North Carolina ,1,83.37,0.31,2024-03-07,False
553d6c5c-261e-4e96-aad0-a7885f8fae53,Donald,Strickland,76,Stevenshire,Maine ,4,247.74,8.32,2024-03-07,False
9da998ea-bab6-4e7d-8823-f00549a03cbd,Brenda,Robinson,40,Rubenhaven,Minnesota ,8,341.77,-5.13,2024-03-07,False
dd01e740-9750-48ba-a1c7-0577daee6f86,Eric,Conway,69,New Amyland,WYOMING,4,487.0,-8.6,2024-03-07,False
fb150e9a-fa4d-4706-8fac-55436d6cc8ab,Carla,Larson,66,East Cameron,Indiana,14,312.74,2.78,2024-03-07,False
77af7ae5-9099-48ec-827f-b90687f27c3a,Francisco,Schmidt,77,Davischester,Arkansas,2,206.0,-3.46,2024-03-07,False
4190dfc4-455e-4ae3-8e57-ce145b6c5c5e,John,Little,56,Kimberlytown,Massachusetts,3,419.59,-4.66,2024-03-07,True
eb550eaa-423e-4226-8c23-b52cbd571ddc,David,Alvarado,43,Lake Jacobstad,Texas,14,225.52,-9.8,2024-03-08,False
b02b6ee7-526a-4b57-9860-8ddbe71d7334,Kristen,Richards,46,Williamsburgh,Rhode Island,22,37.3,4.46,2024-03-08,True
a8aace09-178e-4b61-bcea-814d1ac82c36,Deanna,Collins,71,South Deborah,Connecticut ,4,104.61,4.83,2024-03-08,True
388e830d-ed5a-4f24-9912-1f0b5ff8e917,Amy,Johnson,23,East Josephfort,Connecticut,14,311.14,6.75,2024-03-08,False
3fb731b1-41f0-46bb-b1c8-3f345048561c,Kimberly,Martin,23,New Devinport,West Virginia,19,290.46,1.24,2024-03-08,True
e56d8f37-df0f-47ac-890e-5b6319afc668,John,Bell,22,North Lisa,Massachusetts,23,9.63,9.66,2024-03-08,True
f292ab59-0616-4af4-85ba-f527d1120e17,Kimberly,Smith,58,East Loriport,Oklahoma,10,101.92,-9.11,2024-03-08,False
4d42093f-d540-47b5-9b88-cf2a1584d48b,Heather,Miller,64,Patriciashire,Vermont,4,442.3,8.36,2024-03-08,False
93e0d6b2-06ef-43f3-9159-079719a54f15,Tyler,Blair,66,Emmaberg,Idaho,18,1.34,3.76,2024-03-08,True
da048d93-04ed-40c0-845a-04439d6d6b29,Sarah,Allen,35,Paynestad,Montana,21,263.95,-4.15,2024-03-08,True
e0ba3a7a-6aae-4a7f-9520-a49cc519b93f,Joshua,Ward,51,Rachelchester,Nebraska,5,371.67,-4.11,2024-03-08,False
feae2ed9-da5e-4215-a863-ee34549b2375,Tami,Kennedy,62,Littlechester,Maine,21,60.23,8.48,2024-03-08,False
f811fb46-400e-4499-b8ba-d81a4bb91849,Christina,Baker,77,Josephview,New Hampshire,18,302.62,5.24,2024-03-08,True
7d64b807-322c-42e7-8c57-777e6b38bc0b,Andrew,Murray,38,Garciatown,New Jersey,10,66.5,-2.72,2024-03-08,False
dc22ac59-bfd1-4509-9ac7-ab836a857100,Bradley,Lee,20,Robinmouth,Delaware,3,419.89,1.3,2024-03-08,False
65c19380-6583-4990-9d7e-e861834a32e4,Kenneth,Olson,74,Edwardsview,Washington,2,383.94,6.17,2024-03-08,True
0e09610b-7cba-4cf0-8406-237ab61bc697,Jason,Taylor,78,Sarahborough,Virginia,11,296.38,-5.85,2024-03-08,False
a078b7ba-1c06-4884-834d-8e9937a74821,Alicia,Cruz,30,South Stephenland,Delaware ,7,336.7,2.7,2024-03-08,False
c724743a-6d0f-4ae2-874a-7f5b00fb18c2,Holly,Martinez,74,Jonesland,Maryland,0,236.45,-3.68,2024-03-08,True
07d77e06-15c9-4b97-9336-6d774405bfeb,Johnathan,Morris,20,West Angelica,Georgia,21,38.89,7.9,2024-03-08,False
7583df09-4043-433c-a862-0af75df1c329,Scott,Sharp,67,Lisaport,Washington,7,413.59,-8.6,2024-03-08,False
fed39b16-15b7-464a-ba32-996af8e787a5,Sarah,Miles,76,South Moniqueton,NORTH DAKOTA,3,212.9,3.97,2024-03-08,True
1420e361-b4e8-4aca-bc26-6db5f967d6e8,Elizabeth,Wise,80,Mistymouth,Missouri,19,1.83,6.84,2024-03-08,True
a12e083f-7d9b-4026-b0b1-97098bde744f,Michael,Stone,78,East Alfredport,California,20,302.57,-9.22,2024-03-08,True
c86a5bc8-0449-4f0d-abb1-259514f297d7,Taylor,Robles,30,Martinezhaven,Colorado,12,348.3,-6.9,2024-03-08,True
0f7784d2-7104-4e70-9cf1-a1b8d755ebb2,Andrew,Bridges,45,Tylerview,WASHINGTON,19,4.42,7.59,2024-03-08,False
e6f57af3-02bf-434c-aafe-6eb74a293a0e,Matthew,Smith,53,West Derrickport,Maryland,5,447.7,-2.95,2024-03-08,False
fcbc7b27-d20c-4329-ab06-7df4349eff9f,Jessica,Crawford,32,East Steven,SOUTH CAROLINA,19,215.77,5.52,2024-03-08,True
1c1d2331-6382-4ac6-ab5b-2f67e132bdb8,Donald,Flowers,56,East Michelle,California,23,244.43,-8.44,2024-03-08,True
baf39888-9249-410f-9cfa-16212ca541e6,Alex,Ruiz,43,Lake Nicolefort,New York,10,62.9,-2.82,2024-03-08,True
3a152b73-51c6-46f6-8456-aec7932d0e4a,Justin,Campbell,76,Coletown,Michigan,18,356.95,9.48,2024-03-08,False
77ffbbc3-902f-4beb-a4a2-5697d4686894,Amanda,English,69,Port Melissaton,North Dakota ,2,258.95,-4.77,2024-03-08,False
13b9c542-7d37-4f10-8a85-8b18ce900817,Frances,Murphy,31,Lewismouth,Nevada,5,113.55,-2.2,2024-03-09,True
dd01e740-9750-48ba-a1c7-0577daee6f86,Mitchell,Dunn,55,Jaimefort,Alaska,2,74.68,-1.63,2024-03-09,True
4f3a6543-4649-4465-9714-637ab37b804e,Barbara,Zhang,79,Sanchezchester,Minnesota ,20,339.33,1.86,2024-03-09,False
a368c5c2-de50-4ed1-a0ab-1d8d46d33c3e,Vincent,Moore,37,New Robert,North Dakota ,5,377.32,-1.53,2024-03-09,True
2d087189-8300-4f91-b383-cff9f69e2340,Lindsay,Price,79,Dixonview,Vermont,18,240.32,0.87,2024-03-09,True
9b906293-f017-4698-99dd-fdb0f9ff9f3f,Thomas,Pennington,45,Keithfurt,Connecticut,15,217.3,-6.47,2024-03-09,False
ebe6218b-1b3a-48d1-8d09-31f5f0470512,Jonathan,Green,61,Townsendland,Florida,20,5.57,9.42,2024-03-09,True
932538bc-4a2a-4428-a965-fab340f293af,Kathleen,Zamora,51,Lake Monica,North Carolina,15,140.3,9.64,2024-03-09,True
a85e2f58-b932-4bfc-ae6c-154798b1c608,Yvette,Black,61,Lake Richardmouth,Minnesota,21,162.88,-9.73,2024-03-09,True
d0906637-0757-4035-a16d-7d23e60593eb,Elizabeth,Bell,76,New Nicholasfurt,Maryland,23,280.38,0.45,2024-03-09,False
b95f22d3-3138-4973-b253-f1e2dded0457,Michael,Woods,75,North Bradleyburgh,Missouri,0,115.42,7.66,2024-03-09,True
a02c436a-14ff-46d2-8648-ca8cf6d68527,Amy,Barker,33,Torresberg,CALIFORNIA,5,207.78,-4.18,2024-03-09,True
39e5abd4-e682-4a70-80c4-286c6b4ed597,Harold,Jones,63,West Veronicaberg,New Hampshire ,19,121.46,0.13,2024-03-09,True
5aac9e01-7107-44e8-90db-7a6775468b2f,Kenneth,Pacheco,19,East Bobberg,New Hampshire,8,219.19,-2.83,2024-03-09,False
040cb1bb-2cb8-4845-8eed-17d563263684,Thomas,Holder,27,Tinahaven,Idaho,12,386.87,-2.24,2024-03-09,False
22e1fb22-477e-416c-befd-1da144192b6e,Melinda,Atkinson,64,West Heatherchester,South Dakota,19,259.13,-4.9,2024-03-09,True
456b67ff-9154-4432-9a22-169c37920aa3,Devin,Li,69,New Hannahton,Vermont,6,82.61,8.67,2024-03-09,False
4f68ef20-0c39-4bb0-90b8-7ab10112af8f,Michael,Martin,61,Martinezberg,Arizona ,12,471.57,-6.9,2024-03-09,False
eac701f5-68eb-4506-8961-d46429494a8d,Vanessa,Hodge,47,Marshallbury,Nebraska ,1,114.1,-8.9,2024-03-09,True
dea785d7-d362-400e-933c-44cb9c5a589d,Henry,Conrad,72,Lisaside,Kansas ,0,246.9,-1.7,2024-03-09,False
04a2eeb9-4977-43a0-b03f-dd5e5942531a,Grace,Gay,40,South Jonathan,Montana,20,151.7,2.18,2024-03-09,True
3971a983-8c86-4ec8-9ead-e6f1ebf3599e,Angelica,Bell,76,New Nathan,Colorado ,18,228.8,1.61,2024-03-09,True
01705c57-ea29-4a91-832a-bfac095dc6bc,Jennifer,Robles,53,Lake John,Florida,12,440.8,-2.47,2024-03-09,True
fccfe7b6-75f1-4522-8465-54919ce18143,Dawn,Bennett,19,Port Feliciaburgh,Georgia,23,303.18,-6.66,2024-03-09,False
b6f351a7-f7d8-4659-954d-7b6eb7e59163,Joshua,Larson,50,West Patriciafurt,OKLAHOMA ,16,470.33,8.89,2024-03-09,False
485e306d-e15b-4564-900c-552697980f95,Danielle,Howard,80,Matthewton,Minnesota,0,460.29,-3.37,2024-03-09,False
bc436191-decf-4701-81d8-8ad9634badd7,Jonathan,Henson,52,Watsonmouth,Connecticut,17,8.8,-5.63,2024-03-09,False
c8e64747-1fa0-43ff-8455-5eaf92307d0a,Nathan,Jones,68,Powersshire,Virginia,22,327.16,8.89,2024-03-10,False
0279348a-45d4-49c6-947c-f6272ee009b2,Destiny,Davis,57,East Juliachester,New Hampshire,12,136.12,-5.39,2024-03-10,False
ce30cd6a-e7e3-486d-b13b-f4e4d627d253,Wendy,Turner,74,Bakerbury,North Carolina ,11,313.92,6.43,2024-03-10,False
0d8968fd-0c20-496e-b5ff-6748bba68cd1,Amy,Waters,53,Elizabethfurt,Michigan ,3,139.72,-3.45,2024-03-10,True
8b426eb6-cb11-4aed-b5e6-aa618d854033,Vernon,Wallace,62,East Alexandra,Mississippi ,6,70.55,8.85,2024-03-10,True
68acdcfe-f4b8-4249-a139-7957382079d0,Joshua,Garcia,35,East Joseph,Michigan,7,94.35,-2.38,2024-03-10,True
32cd4d75-33c8-4f4f-9634-5cacc8e49216,Sharon,Martin,75,Ashleyhaven,Montana ,-5,5.24,8.67,2024-03-10,True
fe4e2451-21bd-4e0c-a7b0-54316fc276ed,Brooke,Crawford,55,West Kevinchester,Kansas,22,366.52,8.91,2024-03-10,False
6f84a967-fd90-49e8-9e94-9bba84ac7e0c,Brett,King,21,North Teresastad,Nevada,1,18.89,7.5,2024-03-10,True
f167ee1b-40fc-4880-baf7-a7247916a099,Brian,Beck,55,Pachecochester,Maryland,22,277.73,6.27,2024-03-10,True
fbae89be-2012-4927-86b4-3e1fa9ff4d30,April,Leon,28,South Jamesshire,Arizona ,21,306.42,-2.61,2024-03-10,True
8733ae5c-f165-46bf-bee0-e607b0049c54,Edward,Orozco,40,Draketown,Michigan,15,419.21,5.45,2024-03-10,True
4f412987-6a9e-457c-84e8-36a5f4909be3,Aaron,Harris,30,Lake Brandon,New York,12,157.22,8.5,0.0,True
39319314-c5b5-4d64-ba95-00052af4d033,April,Rodriguez,31,Hollyport,Mississippi,2,407.0,-7.9,2024-03-10,True
ea1b657b-b9a5-4aba-b143-7fd993453237,Dawn,Cortez,34,Williamsside,Wyoming ,19,308.29,-1.11,2024-03-10,True
65532bb4-732e-4a0c-a3e3-ae058e584d0f,Anthony,Li,38,Adamfort,Iowa,15,70.99,-6.14,0.0,True
f905d8c0-2984-4c2e-a00b-997d1be6ce5a,Russell,Howell,70,Port Thomasstad,Connecticut,23,338.22,1.5,2024-03-10,False
10422d74-77c1-4f30-90d9-149b2a64b522,Vickie,Wang,38,West Christopher,Arizona,9,81.7,7.89,2024-03-10,False
a08f95b7-33b4-41c6-adde-be6bb93f53a7,Alicia,Sparks,77,New Geraldberg,California,-1,99.1,-8.99,2024-03-10,False
e5a0289e-dd81-4201-8b76-5e40a0b38942,George,Dennis,57,North Donnafort,DELAWARE,10,211.52,-1.11,2024-03-10,True
4f4893b0-4ec4-4a59-b087-bda0733994af,Frank,Russell,24,East Benjaminborough,Oregon,16,248.42,9.67,2024-03-10,True
30a03032-bb14-4b3a-b4c3-42b0dcbd0915,Vincent,Henson,72,Phillipsport,North Carolina,4,347.63,8.87,2024-03-10,True
103b135a-eeed-4469-82ce-1faae261ba34,John,Robinson,45,New Philipville,Missouri ,21,101.62,5.94,2024-03-10,True
0000b541-82af-4202-b075-9afe9f171699,Jesse,Castillo,43,New Stephanie,Washington,15,111.85,-1.39,2024-03-10,True
88078898-cf67-440b-87a6-c329b7a0793b,Pamela,Coleman,63,Port Valeriefort,Alaska ,5,468.25,3.93,2024-03-10,True
8c83122d-4f42-41ed-977a-4c504283a8c8,Jacqueline,Larson,61,Alisonview,Wisconsin,11,401.22,6.39,2024-03-10,True
74a9d7cd-2ae9-4205-8f1e-546952d8bc17,David,Dawson,54,Humphreybury,Maine,9,460.42,5.93,2024-03-10,True
94a059f0-7789-493c-9ba6-4c13b9715239,Tyler,Cuevas,21,Larsonstad,West Virginia,22,325.5,7.83,2024-03-10,False
7b889661-d49e-406d-8d40-a4e513d668da,Matthew,Eaton,45,New Ryanberg,Missouri,14,256.86,2.99,2024-03-10,True
c17b9f84-5dde-4ea4-98b7-d8f0cb36f1e3,Dakota,Smith,18,Lake Markbury,Iowa,22,362.95,-6.58,2024-03-10,True
1befc37c-16a1-4221-8e8e-2efd73439729,Todd,Day,32,North Johnmouth,Nevada,1,332.34,-4.45,2024-03-10,True
3d91853e-01d2-41cd-ac34-31c50fc812e0,Diana,Porter,20,Jessefurt,Wisconsin ,10,443.75,0.86,2024-03-10,True
25c5f666-9cb9-46a4-95b8-e220b64f3a0e,Michael,Rios,40,Rebeccaport,Michigan,16,375.57,-8.52,2024-03-10,False
6b8c0234-b813-4a41-9537-174a9d0bae6d,Samuel,Wolf,49,New Jason,Wisconsin,18,116.84,-1.16,2024-03-10,True
ec677a12-70ff-48a8-b9b3-9b3bff7416d0,Joseph,King,27,Perrymouth,Maryland,16,204.3,-9.7,2024-03-10,False
c53cdec5-d0ef-4859-a3e8-cabeb58a822c,Dawn,Garcia,69,Andrewville,Utah,12,134.15,-2.83,2024-03-10,False
2302a1db-1655-4aa5-98de-50dd20d43c10,Michael,Fields,68,Bryantown,Georgia ,18,312.93,5.86,2024-03-10,False
b4917e5d-6309-4cf7-b961-3e338f23b31c,Elizabeth,Norris,45,North Williamtown,Oklahoma,17,160.9,-7.95,2024-03-10,False
0071095b-a524-4eac-981e-5326a1775079,Antonio,Anderson,31,Woodfort,Georgia,10,261.24,4.7,2024-03-10,False
ecf4e3c1-1bde-47f7-a0be-19974e8da04c,Patrick,Delacruz,65,Lake Colinshire,Maine ,9,148.22,-7.47,2024-03-11,False
dd01e740-9750-48ba-a1c7-0577daee6f86,Rebecca,Boyer,32,East Joannborough,Minnesota,14,137.18,-6.82,2024-03-11,False
f5553ab8-be76-4168-9602-a4b495fece31,Timothy,Brooks,45,Lake Carolyn,Washington,0,76.33,-8.86,2024-03-11,True
d3adfee1-efe4-4348-94ce-9f882ae6d003,Alexis,Caldwell,72,Barbarahaven,Texas,8,201.38,9.39,2024-03-11,False
ff8dec7d-7511-48c6-8d6b-a6598cf7cd15,Kristina,Anderson,73,New Brittanyberg,North Carolina,4,1.3,9.78,0.0,True
111fc68f-1f42-4686-b257-abf88ceef366,Nicole,Tucker,52,East Ashley,Minnesota,4,231.99,-8.86,2024-03-11,True
ae18e19c-aaf2-4b14-81c9-dad02a74e456,Jaime,Combs,45,North Monica,Arkansas,19,222.42,9.44,2024-03-11,False
5d989135-5b2d-47ce-b9af-c060c6308f1d,Eric,Arias,33,Danielport,VIRGINIA,11,497.13,-2.47,2024-03-11,True
c7257269-8db8-4b0a-8128-43b87c55e458,Jennifer,Davis,64,Port David,Idaho ,10,18.59,8.93,2024-03-11,False
73f6d001-089c-4a41-b15f-ddb4e1889de9,James,Jefferson,40,Suzanneside,Wisconsin,22,163.41,2.81,2024-03-11,True
9161dfbe-4c42-4369-b85a-671638790045,Brian,Kelley,61,New Jennifermouth,Massachusetts ,8,493.23,7.6,2024-03-11,True
5941a3b8-75c2-4fb7-a413-c22a4e91d12b,James,Crosby,64,East Alexandriaburgh,North Carolina,0,384.83,1.55,2024-03-11,True
9dc97354-14ed-4364-9169-66ae49d6db31,Amber,Santana,72,Alejandraborough,Arkansas ,3,259.85,-5.5,2024-03-11,False
52160a44-d878-4688-be9f-1a8d485dcdac,Mason,Poole,43,New Francisco,Michigan ,21,262.3,-4.98,2024-03-11,False
af1f4e27-50ba-4d50-bdc2-dbb9994f0ae4,Tony,Peters,71,South Lisa,Alabama,20,118.26,-9.13,2024-03-11,False
db4fb496-101a-4582-a799-f972dcbe9bbd,Tyler,Pruitt,19,Lake Nicholasbury,INDIANA ,5,272.77,9.52,2024-03-11,False
e6f01473-b04e-4784-8490-ab04d2d7de37,Andrew,Shaw,44,Melaniemouth,Illinois,-20,55.75,3.85,2024-03-11,False
ed146794-a3a4-40f2-8486-c75ee91f2322,Kimberly,Pearson,59,East Lisa,Maine,11,6.72,-8.81,2024-03-11,False
278494a5-29ab-4030-b838-21012bad0a68,Karen,Conrad,61,Perezhaven,Connecticut ,12,228.35,6.17,2024-03-11,True
d6979dca-00a6-4b1b-bd6e-0878041f74e0,Jennifer,Jones,67,Velasquezberg,North Carolina ,7,347.21,3.36,2024-03-11,True
9e91bdc5-9525-4892-abe5-595927ef8b33,Chelsea,Lee,38,North Alyssaton,Illinois,21,280.25,-3.73,2024-03-11,False
9b39cdec-4cc9-4176-ac4b-f10a65b851f4,Deanna,Young,75,West Rachel,New York,13,364.37,-4.99,2024-03-11,False
f785537b-4b19-42ae-9ed6-8e4a7af9b293,Felicia,Rodriguez,43,Goldenborough,South Carolina,6,204.33,-5.4,2024-03-11,True
29304ea1-84e8-43d3-b8f2-819bee3d99c6,Eric,Davis,29,North Hollyhaven,Arizona,4,160.82,2.31,2024-03-11,True
ea71b9a1-bc7b-4a27-bd46-a0568d5382c7,Stephanie,Huffman,70,Port Andrew,Utah,22,459.76,-2.88,2024-03-11,False
fcd6fd4f-0d43-42b4-9ae6-5c86539dd776,Matthew,Wilson,31,New Deborahside,Washington,8,10.59,-7.4,2024-03-11,True
ad4cd8ca-d9ca-4b62-8d43-881afeef8cad,James,Sims,60,Martinville,Iowa,5,444.28,-8.92,2024-03-11,False
127898de-f09e-480a-9dc3-d611c3bb4c2f,Madeline,Barrett,80,Greenbury,Wyoming,9,465.96,0.1,2024-03-11,True
c76385a9-7248-4f70-8b41-3d5292558a94,Alexandria,Ramsey,76,Port Jonathan,Maryland,2,218.16,8.63,2024-03-11,False
5d2e370d-b2e5-4136-9914-f68f41093762,Sara,Coleman,53,Brittneystad,Kentucky ,2,167.53,-1.51,2024-03-11,True
b2bcfccf-776b-4fbb-834c-8436fd59fa54,Brian,Newton,47,Jacksonhaven,CONNECTICUT,7,282.47,-3.64,2024-03-11,True
77a99f93-b2d6-48ef-ac60-a1f26205d2ee,Melissa,Alvarez,47,Spencebury,Oklahoma,18,140.42,4.69,0.0,True
f4b10da0-9894-49db-982d-ab751234f5b1,Jennifer,White,29,West Barbara,Idaho,13,252.63,-4.63,2024-03-11,False
e9351287-4684-404e-b076-60667311432a,Derek,Romero,50,Lake James,Illinois,0,487.82,2.51,2024-03-11,True
5e42ced3-1a55-4718-a31e-76fdd8d98a19,Amanda,Lin,22,South Lisa,New Jersey,12,200.63,-7.85,2024-03-11,True
e1d72500-0694-4550-8c95-046cd262d2a7,Mark,Edwards,19,Kennethton,New Jersey,23,460.72,3.78,2024-03-11,True
0ccde04f-c421-44d7-8156-129ced892d49,Barbara,Wilson,47,Lake Donnafurt,Delaware ,17,34.6,-1.69,2024-03-11,False
e2c128ef-0aa4-4974-b738-3532ee566a11,Willie,Anderson,38,West Robertchester,Michigan,5,457.28,-7.12,2024-03-11,False
2517b5ea-8709-4b7b-affe-6ca6c35d06e6,Lori,May,41,South Jose,Idaho,6,41.6,7.53,2024-03-11,False
83baaf93-10e0-497e-b99f-144a58305186,Kristin,Oliver,79,Shanefort,Idaho,15,103.79,-6.23,2024-03-11,True
583898e8-9de9-4df0-9686-d7df8b3d6dca,Eric,Larson,64,Port Amy,Massachusetts,14,425.2,0.47,2024-03-11,False
e8338091-e615-4f19-aa26-9f0f4506698b,Kyle,Thomas,49,Port Josephmouth,Arkansas,4,49.64,-3.62,2024-03-11,True
b7b797c2-da68-479e-8eb1-05cded7af163,Lee,Crosby,43,North Jennifer,Arkansas,2,464.22,-5.36,2024-03-11,True
dc1343c9-c3b3-40fe-becc-d69f61868b41,Stephen,Wyatt,69,Ruthside,Nevada ,0,363.27,0.55,2024-03-11,True
b95c615c-712c-4ed6-8b01-1c2a63657087,Jennifer,Douglas,69,Stanleyberg,Alaska,0,422.15,6.89,2024-03-11,True
92107921-49e1-4497-8da8-10d3d52bacad,Tony,Ali,53,Dawnfurt,WYOMING,12,45.59,9.88,2024-03-11,True
ceaf8027-f61e-4a95-a44d-4b1626186a6c,Candice,Mayo,44,Reneeberg,Nebraska,21,1.12,-2.24,2024-03-12,True
c3c801c1-5b99-4e8f-969a-6f3729a45e96,Jennifer,Nichols,61,Murphyhaven,Connecticut,5,476.1,6.69,2024-03-12,True
de253f48-1f45-47b4-bc01-bfb369cc2316,Kelly,Adams,76,Michaelland,RHODE ISLAND,5,19.74,-7.82,2024-03-12,False
a2e455f4-ee72-4d69-88b6-36ec15d96248,Carlos,Henson,38,North Taylor,INDIANA,15,426.7,-1.2,2024-03-12,True
1579e05c-4085-41f0-8936-7232280b11ad,Angela,Bowers,24,Michaelborough,Indiana,17,385.66,3.36,2024-03-12,False
7420b9da-fab0-41cc-9556-a62a96566b79,Mary,Potter,55,West Curtisfort,Iowa ,17,245.69,-7.35,2024-03-12,False
d343f2fb-3d1a-4620-a3ac-3bb34349d33d,Yvonne,Garner,39,Carlyville,Michigan ,6,307.66,-9.1,2024-03-12,True
a70efc2b-d1f4-431f-9f2f-68fb905a818e,Julie,Taylor,77,East Kyle,Connecticut,9,482.59,-6.24,2024-03-12,True
2b833547-13dc-4fab-a5b6-031fa73ebf0f,Brooke,Heath,18,Port Charles,Maine,11,259.89,5.2,2024-03-12,True
44ee3e99-fcde-4f93-9fd3-83e7cb4e4cfc,Kim,Smith,75,Casemouth,Oregon ,20,66.99,-6.83,2024-03-12,True
c40b5f4a-0510-4db2-8178-d133f7f2b08a,Maria,Rowe,42,Edwardsmouth,Indiana,0,394.59,1.13,2024-03-12,True
4c893db6-d322-4c74-b250-824a7d510f04,Natalie,Daniels,77,Huffmanfort,Georgia,4,71.33,6.68,2024-03-12,False
9fc5591c-37b5-4039-88ae-9d22b86057cf,Justin,Yates,56,Foleyshire,Alaska,9,249.34,-7.46,2024-03-12,True
e9ebe36b-83d2-41cf-88a5-b9753ef82c47,Ralph,Thompson,33,Port Barbarachester,Washington,16,321.4,0.78,2024-03-12,False
811f32dc-f935-44f9-8a38-59c799a758c8,Melissa,Wilcox,38,Priceburgh,LOUISIANA,9,19.6,3.34,2024-03-12,True
a07ccf4a-99b8-4a6d-a998-382d11141b7a,Michael,Coleman,38,Port Jessicafort,California ,21,396.31,8.38,2024-03-12,False
7b7002c7-db63-40b0-ae38-8ae993ac20b7,Devin,Morgan,76,Sarahstad,Illinois ,18,276.24,-8.59,2024-03-12,False
03daa96e-076c-4a9f-80c8-55d60a566ea6,Matthew,Montoya,66,East Christinaborough,Nevada,19,177.86,6.15,2024-03-12,False
d751e824-a2d4-4112-b3b3-5606548d9850,Carrie,Warner,38,Port Johnton,Tennessee,13,243.81,-5.22,2024-03-12,False
dd01e740-9750-48ba-a1c7-0577daee6f86,Abigail,Davis,20,Davisberg,Indiana,19,176.49,9.37,2024-03-12,False
1c3e7d24-a6d6-438b-88cf-e18b0bf7d869,Jerry,Reed,71,Nancyberg,Michigan,21,359.81,3.16,2024-03-12,False
7b866117-af09-4430-b7f2-397bff23f462,Scott,Harrington,62,Alexisview,Mississippi ,4,163.78,3.44,2024-03-12,False
e0d45581-3fa7-4326-86c4-cbdb40f3e319,Maria,Alexander,19,Port Angelaland,Washington,12,94.86,8.85,2024-03-12,True
9f09197e-0372-49e8-940f-ddaa41e53f50,Brandy,Howell,55,Willieview,Hawaii ,15,399.82,-6.36,2024-03-12,False
b4bbada4-be6f-4e01-9d61-821e11b19d03,Richard,Sims,61,Stephensmouth,Texas,20,279.88,0.9,2024-03-12,False
