uuid,first_name,last_name,Age,City,State,item_count,sale_value,postage,date,repeat_customer
8e1eb67f-822a-4490-968c-1ea1f2d0c9a7,Amy,Moody,28,New Randy,Texas,15,469.4,-9.21,2024-01-06,False
86e28cfc-d6df-491f-9b79-6b85ba0919bb,Kerri,Reilly,41,Willietown,Colorado,21,366.47,-3.99,2024-01-06,True
eb3c2db4-327e-45ea-9dd2-d0b1a1612f9e,Luis,Gaines,29,Millerhaven,Rhode Island,14,152.54,-8.11,2024-01-06,False
b6826e89-df46-4bd8-8445-b3c28f986937,Kevin,Clayton,69,Kimborough,Iowa,22,296.1,2.5,2024-01-06,True
dbb4c10d-b305-4e79-8b2e-e620bfc8dccd,Ronald,Barber,37,Lake Mario,New Hampshire,22,198.2,-2.38,2024-01-07,False
b1e637a3-2c6a-4b3b-bd02-16dcd03ada55,Jacob,Nelson,22,Jeremymouth,Vermont,2,391.82,-7.7,2024-01-07,True
8201b627-51f0-446b-848f-bf5bc1663fc1,Thomas,Washington,77,South Crystal,Maine,22,407.92,5.38,2024-01-07,False
153b8f7a-9051-4e73-96a2-7c03bcba97da,Matthew,Edwards,45,West Chelsea,Alaska,4,343.18,-4.11,2024-01-07,True
906cc1de-53b9-4a23-8226-2b054df24e72,Eric,Fuentes,55,West Jamesview,Iowa,19,79.19,6.56,2024-01-07,False
1492058b-7876-4ee4-91ca-dc054092fbc3,Theresa,Buck,42,Johnside,Iowa,15,474.8,4.75,2024-01-07,False
2e448a66-cf4c-4395-9b4e-217d49b5ffb9,Monica,Lutz,32,Watkinsside,Indiana,12,295.11,-8.66,2024-01-07,False
29b8aeb9-4f48-465c-acaf-b4028f46f14d,Stanley,Allen,43,Stricklandtown,Indiana,18,449.31,1.91,2024-01-07,True
1bf9deed-ddcb-41c4-8a33-a43cb7f14a8f,Sheila,Smith,49,South Johnny,Alabama,13,89.8,1.9,2024-01-07,True
52d85cd7-f34e-48f2-953d-f7557f94a919,Richard,Jordan,48,Lake Jamesview,Kansas,5,230.49,-7.28,2024-01-07,False
20367cc0-bb06-472d-b20f-41e7b9079b45,John,Salinas,39,Adamsville,Illinois,20,2.76,5.2,2024-01-07,True
eef00abb-2468-48c6-abaa-03cb4673e016,Miguel,Moon,39,Port Brittanyshire,Maine,7,416.61,-2.71,2024-01-07,False
e6d9d468-e9eb-4aa9-8599-179eb0fcbeb4,Dana,Fox,43,Martinezfurt,Arkansas,12,417.23,4.7,2024-01-07,True
58cb2123-c7ce-4587-bac5-66272053e05d,Michael,Alvarez,46,Gambleport,Arizona,13,223.44,-9.2,2024-01-07,True
347a8dda-1489-4d00-a257-a2075d24be90,Amber,Sutton,22,Toddland,Iowa,11,145.66,-8.61,2024-01-07,False
fe157378-a311-45d9-9dc6-261ea429c710,Robert,Dean,32,Reginaldshire,Alaska,20,80.7,-5.2,2024-01-07,True
7c132b5b-d081-487c-9dc7-273abc8b4a48,Danielle,Wise,35,West Sandra,Kansas,12,404.45,1.46,2024-01-07,False
6fbf479a-4e0d-40a2-9b3c-c2de2504acc6,Evan,Leblanc,80,Sullivanburgh,Minnesota,12,485.76,-1.79,2024-01-07,True
d69b4115-0c47-4696-8fd7-3aa7fd325a67,Joseph,Gonzalez,41,Davidburgh,Kentucky,11,403.18,5.57,2024-01-07,True
761e5ffd-6bc6-4f5b-bc65-9996733d2d4a,William,Rush,34,Taylorberg,West Virginia,16,300.1,-2.49,2024-01-07,False
6930fa53-e5ab-4b41-9ceb-ec39d61c4cd5,Justin,Lopez,43,Justinview,Alaska,19,60.38,8.78,2024-01-07,False
a141e2c6-b476-4b6a-b745-92c567bb6a07,Cameron,Lee,19,Kellerside,Nevada,18,110.66,1.2,2024-01-07,False
77428ece-3d39-4bd0-9680-1311d98be7ec,Jennifer,Martinez,39,Kimberlystad,Missouri,18,72.91,1.42,2024-01-07,False
2aae2acd-634c-4e77-b7c3-f00187b1cbdd,Rebecca,Bell,50,East Natalieshire,California,18,121.79,-3.85,2024-01-07,False
c4bb0118-63ac-464a-bf07-0b6338d31d9a,Ryan,Brown,73,New Kristenton,Connecticut,17,31.79,-8.57,2024-01-07,False
2924b101-a7ec-4152-85c4-ac91dbc6f315,Daniel,Gordon,33,Troybury,South Dakota,19,166.79,-4.77,2024-01-07,False
62323aca-0b45-4458-b7f1-4145ad9613d1,Brandon,Kelly,69,South Zacharymouth,West Virginia,22,351.67,7.32,2024-01-07,False
2a7f59f1-9203-4a19-b940-dbfff786484e,Shawn,Washington,68,North Brenda,New Mexico,18,77.81,-6.94,2024-01-07,True
e7d198f1-ab79-41e4-8fba-87b58cbe4ba3,Amanda,Tucker,60,New Andreshire,Kentucky,4,326.45,9.14,2024-01-07,False
21dc23fd-6131-46b9-8cd0-f3409e036d38,Anthony,Velazquez,37,Timothyview,Kansas,5,25.6,-4.73,2024-01-07,True
af756079-f8b0-44a3-a35a-0c5599368b1c,Ashley,Brown,46,East Sonya,Utah,20,82.6,-9.75,2024-01-07,True
f48fbe8b-d374-4d54-869c-7e6be9a3bedd,Bradley,Ingram,33,Lake Rachel,Wyoming,14,277.49,0.9,2024-01-07,False
f6d09c58-859a-4607-be0e-fcd02df12d5f,David,Howard,26,Andersonside,Alaska,17,233.71,5.5,2024-01-07,False
c3ff4d4a-2051-4530-976d-d0d491581c82,Joseph,Lawrence,26,North Nathan,Texas,4,54.97,-3.21,2024-01-08,True
9554fee2-bd88-4550-8a8d-bedf1ba081f1,Abigail,Green,51,South Mackenzie,New Hampshire,2,124.25,5.94,2024-01-08,True
4c3d5b7e-f65e-414f-a977-a87e473b553c,Jesse,Jensen,29,Rayton,Montana,14,462.88,3.6,2024-01-08,False
80cd551c-5140-46c1-b324-82c0a0a2eb30,Matthew,Booth,55,Singhchester,New Hampshire,20,378.45,-8.42,2024-01-08,True
33d8d1a0-8a52-49b5-ad17-9897d4898595,Anthony,White,50,Lauramouth,Vermont,13,208.17,-2.45,2024-01-08,True
9c60f570-8eaf-4e28-b455-bd88c2e12f31,Melinda,Meyer,50,Lake Robert,Arkansas,5,388.82,-8.37,2024-01-08,False
75514e5e-40bd-4e42-b680-7ec7fe43bc08,Sandy,Sullivan,18,Reginafort,Georgia,11,499.0,-8.28,2024-01-08,True
10f44563-9677-44bc-9125-7e971578f7c9,Jennifer,Burton,79,Kristinaland,New York,19,379.15,7.31,2024-01-08,False
eca4a3df-7709-4dad-a410-af4179dfa496,Lauren,Evans,64,New Patricia,Kansas,13,363.78,5.25,2024-01-08,True
65c65080-0f78-4a7d-805b-9d8407d880d9,Laura,Patterson,18,North Stevenport,Tennessee,1,334.8,-8.31,2024-01-08,False
f25a2276-da80-464b-8f57-ac2e9b27a905,Mark,Jordan,40,Mccarthyview,Arkansas,1,369.24,3.79,2024-01-08,True
2678acc5-dac0-46fb-93d6-d31ee5ef726e,Joshua,Mercado,72,Johnsontown,New Hampshire,6,426.9,1.41,2024-01-08,False
4afbd7e4-7d8f-43ab-9e24-a4d29329021d,Michael,Williams,55,East Corey,California,8,202.69,7.68,2024-01-08,False
a99d411f-d092-444e-9a82-efdd24b36f27,Christopher,Richardson,42,North Sonya,Kansas,9,421.27,-9.64,2024-01-08,False
b5ceef7d-00dc-457a-b78d-bd41ea01441a,Jill,Jones,59,Jonmouth,Rhode Island,13,477.39,7.9,2024-01-08,False
9c681cc3-9afa-4de0-884c-777f10cc5e5e,Ronnie,Brown,21,Penamouth,North Carolina,19,473.79,-5.98,2024-01-08,False
eec29320-ec94-452c-9a01-372f0410d05c,Stephen,Carter,30,East Richardberg,Wyoming,20,68.24,5.57,2024-01-08,False
3dd0cea8-d79e-4134-870f-703384dc83a8,Debbie,Mclaughlin,64,East Kaitlyn,Delaware,21,288.88,6.44,2024-01-08,True
42959bec-07bd-4543-86c4-b5505bc657d2,Brett,Harris,50,West Lisafurt,West Virginia,12,270.91,-3.1,2024-01-08,True
0b9ce067-5fd8-45c8-8c9a-7f1299fe45ac,Tracy,Edwards,25,South Stephanietown,New Jersey,16,48.18,5.18,2024-01-08,False
c70d1b70-b76e-4566-86b7-6ee9d72780c2,Bradley,Jones,27,Jennifershire,New York,13,338.28,9.28,2024-01-08,True
902ee98f-fe4c-4414-a7d5-f7e7a861ad73,April,Lee,62,Michelleville,Nebraska,22,152.2,4.13,2024-01-08,False
15249f93-ebf7-4113-90e4-6b66becbe58a,Sharon,Patton,67,Rodriguezshire,Virginia,19,197.4,-7.27,2024-01-08,False
63381e10-8903-4056-827f-2c07bb5f1443,Michael,Nichols,70,West Todd,Nevada,4,448.63,9.7,2024-01-08,True
c53093c4-b013-4333-871c-8fbe7d6151f0,Justin,Brown,69,South Jordantown,Louisiana,22,93.13,9.49,2024-01-09,True
1e53c505-a29a-40eb-9989-c197b7e5efd1,Mark,Hodge,47,East Daniel,Colorado,22,7.49,-3.84,2024-01-09,True
daa3ce3a-8c00-4c33-b628-2061395f5378,Amber,Wood,31,South Jefferyhaven,Indiana,1,3.72,-5.12,2024-01-09,False
a50a6a57-0eb1-407b-9c18-7fca272a4f3e,Carolyn,Ross,59,Stephentown,Utah,3,142.9,-3.75,2024-01-09,False
8cc0da46-a211-4727-8747-aabaa659e13d,Michael,Terry,26,Millerview,Indiana,23,371.17,-2.28,2024-01-09,False
97013854-1e21-4eda-adf8-1f1486af193b,Dennis,Sandoval,43,New Aaronbury,Oklahoma,1,395.31,9.8,2024-01-09,True
0943ed82-0681-48db-8086-bea72eb1f64e,Marc,Benton,73,Port Christopherton,Vermont,16,281.55,-4.74,2024-01-09,True
cbcb335c-c446-4625-96d3-0e72d149e3ce,Cynthia,Young,50,Lake Jenniferfort,Florida,17,499.1,7.63,2024-01-09,True
0eaaed40-6e00-4a60-92e9-12c297a80ce8,Amy,Walsh,54,East Tonya,Montana,13,410.26,1.93,2024-01-09,True
3c8840c3-7219-4672-bcde-82ce88d65bf7,Mary,Wright,41,Fletcherberg,Kansas,10,364.63,-4.2,2024-01-09,True
402eb8fb-c1ee-470b-a49f-0b2ecbfb220c,Roy,Hernandez,74,Kristinfurt,Arizona,11,394.16,-4.81,2024-01-09,True
8c07a8bb-79ff-48b0-9cf9-894d6d20d1db,Brett,Olson,32,Melissaburgh,Ohio,1,297.22,5.1,2024-01-09,False
e185d324-22de-421b-8e7d-4b0def4261a7,Michael,Short,46,New Johntown,California,23,104.71,0.4,2024-01-09,False
249bcdae-b041-4876-abed-e51fda4455e9,Robert,Bailey,70,North Shannon,Pennsylvania,14,111.12,-7.21,2024-01-09,True
8896348b-9696-47b8-ab49-e4c9ff39d170,Paul,Blankenship,57,Kellerbury,New Jersey,22,226.2,-4.49,2024-01-09,False
7239841f-b3db-4893-8dcf-ba649fdd4d7f,Hannah,Hernandez,32,New Kevin,New Mexico,18,406.13,3.84,2024-01-09,False
61399728-b0c4-4bf2-8dfe-59fc7e325e6b,Jonathan,Murphy,45,Lake Marc,Vermont,17,474.26,2.63,2024-01-09,True
2a8fa462-89fa-4643-8d7c-2c4bf2402c19,Cheryl,Rodriguez,33,South Jessefurt,Michigan,23,66.66,8.73,2024-01-09,True
18aaff02-a190-496e-a92a-277be8f205aa,Terry,Rivas,58,Brittanyton,Illinois,11,258.16,2.52,2024-01-09,True
858a95a0-51c1-4788-aa1f-022581a7d6c7,Shannon,Kelly,42,Lindaberg,South Carolina,18,11.96,-3.0,2024-01-09,True
2ba8d316-f546-4840-a2df-cecb9c73c36b,Michael,Nolan,28,Hallborough,Maine,3,176.4,8.34,2024-01-09,True
ce35a558-a611-4cbc-8944-2e4c2b0df5e0,Katherine,Schmidt,60,Ernestburgh,Minnesota,11,22.51,4.77,2024-01-09,True
b439026c-9504-4ad9-ba44-281625521d2b,Nicole,Brewer,21,Kristenstad,Oklahoma,15,313.56,-5.8,2024-01-09,True
49b4f75b-9a39-4484-a84c-0ad1fc07d09a,Jason,Stephens,48,South Christian,Colorado,1,111.31,-6.18,2024-01-09,True
3a788387-ad89-4aa8-9b2f-c138db2d1ea9,Anthony,Brown,75,Port Karen,Tennessee,8,375.36,-1.65,2024-01-09,False
84d78270-df7e-49e4-99d5-377bffcc897f,Kerri,Garcia,38,West Tiffany,Tennessee,6,87.86,-2.42,2024-01-09,False
70828016-d67d-4997-8962-d654d29dc2a7,Amber,Lopez,79,Port Jonathan,Alabama,3,183.56,5.39,2024-01-09,False
837f5be8-35c5-4f22-9b43-e89be2d7b594,Denise,Davis,34,Robinchester,Illinois,11,447.13,3.39,2024-01-09,False
b6f60b7e-8b1b-4173-9977-3e6a1df009ae,Jeffrey,Henson,74,Jonesland,Oklahoma,16,103.14,1.49,2024-01-09,True
ae77d6e6-e2d4-4e65-91ce-4bf5ffb77a8a,Linda,Sanchez,58,Mossstad,Massachusetts,22,259.12,-4.55,2024-01-09,False
b5920fc4-b241-429d-b2ed-f7e6a41bf829,Donna,Gomez,35,New Monique,New Jersey,9,406.83,3.39,2024-01-10,True
845af1f8-6d31-43b2-b19d-2c54e94529fd,Rebecca,Lara,21,Donovanside,Nebraska,3,289.67,-9.43,2024-01-10,False
4ca227fc-b22d-43e1-a58a-b2d4508dbc0b,Kimberly,Clark,41,Elizabethtown,Kentucky,2,339.78,-1.41,2024-01-10,False
13f2c0fe-5016-4a2b-b973-039ed5ab9a37,Taylor,Garcia,77,Bullockchester,Washington,21,189.55,1.99,2024-01-10,False
36b74220-653c-46ea-82d8-82e81f5c7d58,Dylan,Griffith,20,Hendersonmouth,Ohio,9,45.56,6.85,2024-01-10,False
15071de4-c604-40ed-945e-ed1d714209f9,Isaiah,Ponce,26,Cervanteston,New York,19,366.95,-9.15,2024-01-10,True
11be565b-7b05-4a65-9257-a57cce992e14,Carrie,Walker,75,Millerland,Nebraska,4,33.54,-5.21,2024-01-10,True
ff0e720e-7bf2-40c2-b845-3f4f14b61bf9,Cindy,Williams,76,Patrickville,Maryland,20,428.54,5.88,2024-01-10,False
4a22b000-44ef-47ce-8368-3c1ac7acbbdc,Donald,Clark,69,Leeshire,Arkansas,18,286.9,3.45,2024-01-10,False
f0e215e7-7a5f-4bfa-ba20-fab1a8bcf02c,John,Stewart,25,Port Amy,North Carolina,4,63.72,7.19,2024-01-10,False
f8cd7094-2b60-46aa-864a-38a5852cba3e,Russell,Love,54,Port Sheryl,New Hampshire,17,79.83,-3.95,2024-01-10,False
e813936b-5610-41f2-9707-9dbd8ef395cf,William,Campos,69,Brittanystad,South Carolina,14,339.94,-5.45,2024-01-10,True
6efcdfbf-f3aa-4202-913c-62c2c86e4ab6,Melanie,Johns,32,Port Jennifer,Missouri,15,229.84,9.24,2024-01-10,False
fee165d4-ceb4-4939-950b-f4366855fcae,Nicholas,Stout,30,Port Gloria,Connecticut,19,242.44,-6.98,2024-01-10,True
ba7170fd-45bf-4fe2-ae47-1ee9166c810f,Caleb,Powell,65,Ericshire,Mississippi,21,153.62,-2.84,2024-01-10,True
d67e079c-d780-498a-bf6c-24e82da58c51,John,Valenzuela,46,Donaldsonview,New York,13,459.4,-5.35,2024-01-10,False
2bb37837-6059-422b-8d54-cb4c4969dadc,Nicholas,James,48,Lake Eric,Idaho,5,175.57,-8.37,2024-01-10,False
590cd95b-8d89-4726-ac90-34164c5a7ec3,Anthony,Medina,37,North Courtney,New Hampshire,23,202.3,2.3,2024-01-10,False
2c6b8d13-78d3-424d-86b7-90dd9b233586,Jason,Marquez,69,Lake Sarahstad,New Jersey,15,80.36,7.35,2024-01-10,True
22fcc239-8b16-49cd-843e-db717e559423,David,Baxter,59,Elizabethville,Nevada,8,369.61,-1.71,2024-01-10,False
2a56ab71-8b02-4665-8bdc-1e2f9e7b3936,John,Charles,39,Nicholasmouth,Connecticut,8,163.61,3.64,2024-01-10,False
332aa706-4c12-45cf-9c23-fedcc22bcd2c,Lisa,Vasquez,39,New Mackenzieberg,Wyoming,16,114.38,8.1,2024-01-10,True
0d2209d3-b508-4f55-b3f3-c78ca2a48510,Elizabeth,Dixon,58,Laurenburgh,Oregon,20,386.37,-5.26,2024-01-10,False
1c98dc0f-3d21-4fed-a050-0b3f63c6c974,Alexander,Parker,73,North Justinborough,Nebraska,6,389.78,-8.23,2024-01-10,True
875d76eb-a1b6-467a-a759-4a4561404e83,Jane,Baker,48,Paulton,Oregon,5,480.93,-4.79,2024-01-10,False
1c092147-33e3-4edd-bac5-c43f322ba6cd,Amy,Caldwell,40,Shepardbury,Kentucky,22,391.44,5.99,2024-01-10,True
5c6165f2-67f9-417f-ae24-4ab4e16ca34b,Justin,Figueroa,21,Christopherside,Massachusetts,20,260.22,-5.31,2024-01-10,False
79205b52-5a56-4fdc-bd87-4c83eee83ea6,Angela,Cox,73,Port Stephanie,Oregon,4,190.91,7.35,2024-01-10,True
b899a2f9-f1e0-4b78-b252-68b2428f2390,Zachary,Herrera,39,Pierceburgh,Iowa,13,12.62,4.74,2024-01-10,False
9322e43d-f536-4dd3-8f46-798525fbb0e9,Jessica,Smith,54,Lake Meredith,South Dakota,8,275.68,-7.54,2024-01-10,True
0d43373f-4d65-4978-8e64-0bf1f2995bff,Charles,Castro,42,Port Hector,Oregon,8,30.54,5.32,2024-01-10,False
c74ce063-8b73-4966-b4cc-23c591c2923e,David,White,37,Port Davidmouth,Iowa,5,117.56,8.75,2024-01-10,True
2c8d4996-0ba3-4ec2-ab4e-bb35bdc18627,Joseph,Jenkins,45,Mayside,Massachusetts,9,210.21,-1.2,2024-01-10,True
2437526f-a285-4527-8e19-d2804b996548,Amanda,Howell,18,Munozstad,Florida,3,355.84,-4.37,2024-01-11,True
fce36712-f13e-41cf-bd25-0c0ec80a772b,Andrew,Hall,32,West Alexander,New York,18,14.76,7.92,2024-01-11,False
ed17b229-2c9b-47ed-9041-29ecc78f38af,Nicholas,Russell,56,West Christy,North Carolina,6,210.81,0.7,2024-01-11,False
8df7d316-bb4b-4dae-8ca6-4b54ce5f3d92,Angela,Mendez,41,West Deborah,Utah,13,491.19,-8.8,2024-01-11,False
7767eb2d-4dd9-4987-95e4-6c390b732ebd,Beth,Ford,63,Stevensshire,West Virginia,5,186.32,-4.33,2024-01-11,True
ddd14331-58e2-4817-b9ee-29e606ccc5ca,Connie,Farley,79,North Heidiburgh,Pennsylvania,5,161.29,-7.58,2024-01-11,False
d1dfab7a-ca4c-4eb2-9016-284264d60fd1,Lindsay,Gonzalez,60,Jonesmouth,Rhode Island,8,403.69,-4.69,2024-01-11,False
453f4ea8-2be0-449a-9d2c-e417557ece99,Joseph,Suarez,27,East Gina,Mississippi,11,233.99,-7.87,2024-01-11,False
f646df9e-eb9c-49ee-b7cb-4cdd5847b704,Kelly,Harris,62,Jenniferfort,Rhode Island,12,472.23,-3.68,2024-01-11,True
d69357c5-feed-4123-b1ed-a0adce7b177d,Christian,Harding,28,North Lauren,Pennsylvania,12,289.37,-5.7,2024-01-11,False
90b029fa-c1a3-4d6a-aba7-beba8184d984,Ashley,Marshall,65,Vincentton,Michigan,1,393.44,-2.5,2024-01-11,False
eca1a1e9-0519-442c-a29e-3f058467fb92,Valerie,Barnes,57,Williamsbury,Missouri,7,414.99,6.12,2024-01-11,False
8b74db23-3b4b-4934-b062-759fa0c256df,Christopher,Robbins,26,Garrettland,North Carolina,20,383.91,0.1,2024-01-11,True
d7d8eac3-b6ea-4b07-8a47-9d21d2173d04,Michael,Ross,37,Gonzalezton,Texas,14,299.59,-4.87,2024-01-11,False
da570087-b6c0-4bd8-a9da-32ef44b1a014,Erik,Franco,53,North Kristabury,South Carolina,4,193.44,1.81,2024-01-11,True
87115177-4c33-48a9-8aac-14c410427255,Madeline,Mcgee,67,Williamsshire,Indiana,1,64.8,-8.56,2024-01-11,False
b24e499a-9452-485c-a7f4-7b34e7045bae,Katelyn,Moore,71,Bushside,Louisiana,8,144.14,3.66,2024-01-11,False
fa052233-6312-40ea-957d-564daeabfec3,Todd,Pierce,32,Douglastown,Massachusetts,15,76.55,2.98,2024-01-11,False
aafad3e4-23d7-4c20-86e6-2b371fcc03b9,Christian,Soto,78,Port Shawn,Nevada,21,212.82,-3.47,2024-01-11,True
d6021bb6-a428-4067-ab54-5ca88f68f1e3,Peter,Manning,43,Victorville,Delaware,6,208.4,3.28,2024-01-11,False
e9ff3799-09a8-43ab-8ffb-e3d84c000a16,David,Rodriguez,69,South Zacharyton,Tennessee,2,420.71,-6.74,2024-01-11,False
94a60298-e3ae-4761-a292-81d561e2f9b1,Cindy,Frank,66,West Selena,Pennsylvania,5,226.58,0.99,2024-01-11,True
cdb4cc5e-84e1-4e83-82cc-df745220daf9,Elizabeth,Thomas,55,Lake Matthewland,Utah,20,330.94,9.8,2024-01-11,True
6648fe0e-f7c1-4d0c-b461-392fb4e39d91,Martin,Lynch,77,Yorkton,Missouri,21,294.84,-7.93,2024-01-11,False
5f6d2053-892c-4760-8a96-2522d6403d35,Nicole,Bryant,79,Staceyberg,Texas,13,216.83,3.87,2024-01-11,True
0598916d-2038-4d69-918a-59e858c1c1bc,Joseph,Berg,31,Johnmouth,Connecticut,3,395.87,2.6,2024-01-11,False
ccd173e7-d5c5-42de-8e16-f64016bf4d7b,Danielle,Reid,76,West Savannahville,Maine,9,131.9,0.3,2024-01-11,True
7db19ff8-57e4-48a6-9d6d-b6c934bcb978,Desiree,Bailey,21,East Kevinmouth,Kansas,13,369.6,-7.45,2024-01-11,True
93782dca-2c0f-4f1b-979c-0efdccf1fcbc,Paige,Benitez,18,Normanview,Hawaii,4,495.48,-3.82,2024-01-11,False
b400c016-2397-407f-a670-f27e2d89af3a,Mario,Hurst,28,North Jessica,California,22,190.24,5.34,2024-01-11,False
ec9eea62-41d1-483a-99e8-dece4d9acb1e,Kristen,Garcia,77,Smithview,Rhode Island,7,439.19,-6.4,2024-01-11,True
86bf2935-8743-483c-834a-f19c8b4cf70e,Erica,Harris,52,Morrisville,Iowa,14,365.6,-6.5,2024-01-11,True
55221b08-4e54-48de-90cc-f5f2dd71bd07,Pam,Farmer,32,Kevinmouth,Hawaii,2,121.28,1.9,2024-01-11,True
6b495271-e439-48ee-b4d1-b9b47ec1ebe7,Melanie,Mccall,68,East Taylorside,Missouri,18,250.1,1.84,2024-01-11,True
53217029-166f-4a5d-806d-141e849317f5,Tiffany,Good,51,Patriciaburgh,Alabama,14,144.89,3.45,2024-01-11,False
5e226656-8a99-44f7-a36a-3fa49b81b787,Chelsea,Wagner,77,New Jenniferside,Georgia,15,2.9,5.57,2024-01-12,False
d7ba6b71-d8a4-42c6-b72b-7aa2e12e6adc,Carmen,Fowler,60,Scottburgh,Michigan,15,482.12,5.69,2024-01-12,True
947a14ee-ff16-48d8-abef-22f0522e420f,Jade,Lawson,72,Lake Jamesburgh,Hawaii,9,3.22,4.87,2024-01-12,True
3af147ba-ffec-4e0d-ab4c-5f87d659e13e,Amanda,Browning,47,Riveraton,Arizona,14,14.26,5.9,2024-01-12,False
a8afc8c2-d68f-47c2-a20e-e310b395fdb8,Melissa,Thompson,38,Brittanyton,Nevada,6,401.48,-4.7,2024-01-12,False
ff08e375-100b-4af7-b6cd-03faf33d3719,Stephanie,Watts,48,Lopezton,North Carolina,1,361.44,7.63,2024-01-12,False
8f726ea1-7086-40ba-93f0-63daecccebb9,Tracey,Kelly,26,Quinnton,Alaska,8,354.83,-5.15,2024-01-12,True
e2593db2-35a5-4d65-b8d3-0acbd4dbb2b4,Brittany,Estrada,25,Lake Lisa,Louisiana,8,207.95,0.95,2024-01-12,True
27abd685-2968-4a2c-9924-62dab8c53335,Jaime,Baker,77,North Vickie,Arizona,20,199.32,0.99,2024-01-12,True
dbf7cc25-791e-4eac-ba42-3fcd1ea46ecc,Donna,Mullins,71,Lake Dominic,Indiana,16,144.29,2.44,2024-01-12,True
80d874da-56bf-46f9-9edf-529414974c3c,Andrew,Fitzgerald,64,South Daniel,Georgia,16,268.52,5.13,2024-01-12,True
3000e073-f569-45fd-b461-3861cc729809,Olivia,Blake,57,Shaunborough,Delaware,8,27.26,-5.24,2024-01-12,True
7f1c275d-5f8e-41ee-8074-88cb8edd2c0b,Angela,Munoz,39,East Aaronfort,Alaska,9,175.5,9.6,2024-01-12,False
682a40dc-ecb7-41d4-bf10-63462780597c,Benjamin,Williamson,39,Hawkinsfurt,Tennessee,4,270.63,0.29,2024-01-12,True
dfdc3b5d-ccb3-4b1f-8cbb-cb6c63267480,Jesse,Thompson,70,Kirkside,Massachusetts,10,95.47,9.93,2024-01-12,False
9f77150c-9a5b-4a99-a47c-8775574e0e11,Isaac,Miller,74,South Michelleshire,New Mexico,19,147.23,-4.11,2024-01-12,True
db6b71f5-a86e-4f70-a25a-4664ddaa402f,Kimberly,Sawyer,50,West Johnstad,Pennsylvania,12,1.2,8.18,2024-01-12,False
7c421fbb-cdee-4194-b2d3-ff30e5f76735,Mark,Hines,54,Burgesston,Virginia,11,204.0,4.69,2024-01-12,False
074d476d-6234-488d-be54-2d38f0f58c7e,Jennifer,Wilson,37,West Derek,Illinois,17,474.48,-3.89,2024-01-12,False
be286eb1-a13a-4862-a131-a9d40540fdfc,Debra,Smith,29,Brandtview,Washington,10,40.52,5.32,2024-01-12,True
510fa759-d4be-42d0-aedd-48c4a1e011ca,Nathan,Walker,36,Joshuastad,Texas,15,49.63,-2.85,2024-01-12,True
f485d297-81de-4e85-a9a8-bac06f12dbfd,Mckenzie,Vang,74,Port Ellen,Hawaii,4,405.88,-1.87,2024-01-12,False
7d93dc1e-ffe3-4eb8-bad2-2cdd4a561003,Tina,Mahoney,41,Roachmouth,Florida,12,393.34,1.47,2024-01-12,True
c2509972-a3a8-4983-aa6e-039f8889d2e6,John,Espinoza,67,Port Phyllis,Connecticut,6,151.14,9.32,2024-01-12,False
04c0c7f6-fa63-4706-b3f5-4e6e5e66f9b7,Raymond,Turner,22,West Lauren,Arkansas,18,132.55,3.7,2024-01-12,True
cbf6397e-eda8-410e-b3f6-a48e27ed8ee5,Denise,Munoz,63,Shermanbury,Mississippi,12,464.2,-1.17,2024-01-12,True
a25ef400-5e07-496a-9019-f15b0527c4fe,Chelsea,Montgomery,69,West Curtisborough,Wisconsin,14,411.98,6.52,2024-01-12,True
84257d3a-c0c8-45cd-a3ab-4f23078b5b48,Marc,Morris,58,West John,Washington,14,50.45,8.34,2024-01-12,True
c4fc9538-5644-4adf-aa6f-c73b1be90015,Brandon,Rodriguez,60,East Richardfort,New Mexico,19,125.41,-6.63,2024-01-12,True
b5d7547a-6cd2-4de1-8bb8-7f9c619e017f,Tiffany,Johnson,47,Jamietown,Florida,9,35.84,-5.32,2024-01-12,False
19c99eb3-227b-4cfa-b0ce-42a07cd2bfb8,Andrea,Kramer,36,New Erin,South Dakota,9,474.24,7.29,2024-01-12,True
c4384a52-665e-4b29-821a-223272c73494,Taylor,Bailey,40,Lauraport,South Dakota,8,360.22,-5.46,2024-01-12,True
3094fdd1-ee72-440f-ad9b-ee1739af8ec0,Julie,Bond,19,Scottville,Arizona,3,26.96,-9.24,2024-01-12,False
e4b55236-1c9c-4864-b1b9-b53d921d551e,Steven,Bryant,39,Vanessastad,South Dakota,5,328.3,-8.91,2024-01-12,True
5c89e60f-2152-4eac-988c-236bfa14326a,Tammie,Baker,70,East Shane,Arizona,2,281.12,-4.28,2024-01-12,False
ad2fa678-ef62-4870-8a78-970fedb7f5d4,Andrew,Acosta,37,South Jennifer,Maryland,22,417.81,4.9,2024-01-12,False
deb53cf8-248a-489f-8aaf-59a0ef707e91,Alyssa,Rogers,52,Julieport,Illinois,18,223.32,9.5,2024-01-12,True
1fe1b77a-1860-436e-9497-e9b6a74dcf76,Amanda,Morgan,61,New Carrie,West Virginia,10,171.93,6.48,2024-01-12,True
02c050d2-5acb-46f7-90d4-c125425c2f9c,Brian,Robbins,67,South Jacobborough,Georgia,9,309.27,0.51,2024-01-12,True
