uuid,first_name,last_name,Age,City,State,item_count,sale_value,postage,date,repeat_customer
541cd880-f99f-4ead-90ad-60c25d0d0b23,Leslie,Arellano,41,Erinberg,California,6,78.25,-6.6,2024-02-06,True
805a304e-2cba-4c6e-9679-d324ccffbe6b,Tonya,Hughes,54,East Crystal,Idaho ,7,450.38,7.8,2024-02-06,True
87693338-de01-457d-8841-49fec8b1a9ae,Dylan,Nelson,66,East Melanie,Texas,4,203.47,-1.66,2024-02-06,True
04198cd9-78e3-4fa3-849b-dce3b4d71063,Sean,Farley,40,Morganhaven,Wyoming,2,38.6,5.3,2024-02-06,True
cd9936d0-4603-4ff2-bcef-45a1bccb840e,Valerie,Smith,51,Craigbury,Iowa,15,424.4,-6.45,2024-02-06,True
3667b370-3750-4891-ac91-ce0b7c2c544f,Michael,Bryan,69,Andrewfort,New Jersey,7,4.48,-8.18,2024-02-06,False
accaf610-fd7c-4b1f-892c-0a50cb00fffd,Victoria,Montoya,71,Andrewmouth,Colorado ,15,186.56,-4.15,2024-02-06,True
b3053af1-ef70-4eaf-ba01-ac79b0f843d7,Howard,Cuevas,43,Brittneybury,Nebraska,8,428.52,-8.3,2024-02-06,False
cf50621f-cfd3-4ada-8fb6-263546bd3f3e,Angela,Harris,66,Haleyfurt,VIRGINIA,19,361.0,8.81,2024-02-06,True
f8cb8092-e9aa-4152-a7dc-b3fe627057a4,Kristine,Morgan,76,Lisashire,WASHINGTON,23,419.18,-9.76,2024-02-06,False
25a9c162-f541-4e15-879f-9b6e4233f637,Michelle,Robinson,36,South Deborahside,Texas,10,204.9,-8.45,2024-02-06,False
06443191-2b43-4adc-acce-e764f707c92b,Tamara,Rodgers,21,New Misty,Oklahoma,23,41.48,4.32,2024-02-06,False
08604419-8d07-4065-8041-903d0f22aa4f,Joseph,Johnson,72,West Traceyton,NEW HAMPSHIRE,1,170.97,2.52,2024-02-06,False
2830175d-ef1e-4e54-b1d7-79d196d20121,Troy,Richard,41,Port Benjaminport,Massachusetts,19,489.27,5.27,2024-02-06,False
417d67b1-acd0-4a84-9004-b88ec36c8e94,Daniel,Le,27,South Shawn,Georgia,4,289.41,-4.65,2024-02-06,True
c36aa7ef-dd51-4394-bb7a-d8a1e178c14d,Andrea,Gray,51,Lake Kevinfurt,Arizona,22,139.8,7.14,2024-02-06,True
b2f1bf24-41bf-4edb-93e6-f4df16c5ccd8,Gary,Clark,51,East Erica,Virginia,23,434.89,0.61,2024-02-06,True
684feeb1-46b6-45ff-a15d-d6f5c70dacb6,Diana,Keith,61,Petersland,Maryland ,3,171.12,-8.79,2024-02-06,True
80365182-38c1-404f-9c1d-03ba8d6cba16,Wanda,Carney,60,Hoganton,Maryland,19,406.89,-8.19,2024-02-06,True
c96ba4ed-80ee-46dd-9446-d3e800e67f97,Jeffrey,White,35,South Priscilla,Texas,22,80.95,4.93,2024-02-06,False
342df564-0bf5-488c-bed0-d8e742a62602,Charlene,Davis,19,Rogerhaven,TEXAS,3,281.35,-5.82,2024-02-06,False
4e5493a9-06e7-420b-bce9-2e089d433277,Patricia,Nelson,39,Jordanchester,North Carolina,16,165.99,3.52,2024-02-06,False
c18e3638-75c2-47b6-ab06-94b37fc6fc39,Ryan,Barnett,32,Catherinemouth,Oklahoma,20,384.5,4.91,2024-02-06,True
89956760-7b21-4b9b-a19f-4279d4ec0353,Ronald,Sullivan,46,Fitzpatrickborough,Arizona,20,76.4,2.2,2024-02-06,False
e52e18c5-8c87-46e9-bd0f-3c946cdf47c5,Brandon,Cox,34,West Noah,Florida,22,90.85,-2.49,2024-02-06,False
440d0f5f-06ca-4fe5-ade0-bfae80af4d6f,Dana,Robertson,72,West Scott,Wyoming,11,102.76,-3.89,2024-02-06,False
06517298-96fb-49ab-98bd-d6487bd5bc1b,Mary,Gomez,52,North John,CONNECTICUT,10,136.13,2.22,2024-02-07,True
11f4e939-6914-423e-9ab9-337e3bfed483,Natasha,Brown,50,Carolyntown,Minnesota,3,479.54,-3.88,2024-02-07,True
1ae49f03-7897-43b7-9fa4-d722105f1eb4,Dillon,Davis,64,Port Danielle,Indiana ,8,56.35,-8.7,2024-02-07,False
89f9f8db-f9d6-4eff-afe9-93ff0b02039e,Gina,Skinner,74,Brittneyfort,New Jersey,11,489.41,7.74,2024-02-07,False
bc39662a-c52d-4ec2-99ab-0017f4a655ce,Carl,Daniels,63,South David,Vermont,6,109.67,-7.46,2024-02-07,False
74e09f76-a8d4-4f4b-834b-b1dc073598ef,Pamela,Chambers,55,North Ashleyfurt,NORTH DAKOTA,16,373.88,5.5,2024-02-07,False
fd4d287b-25f5-411e-90a0-b297ed8f0733,Elizabeth,Parrish,74,New Elizabethland,Mississippi,7,193.9,1.84,2024-02-07,True
274cb3e6-b7d6-4ee2-bdfb-151ac47f7e79,Phyllis,Knight,29,Lake Anthony,North Carolina,8,214.59,2.46,2024-02-07,False
8aedf54b-9766-497e-bf0e-3c49de95f5ae,Teresa,Anderson,34,Evanston,WEST VIRGINIA,11,276.92,-4.73,2024-02-07,True
67e3fbbc-d43a-4372-9eb3-b09a98c3f96c,Holly,Aguilar,18,East Laura,Maryland,21,434.21,9.35,2024-02-07,True
dc549dd7-7a3f-49f5-ab71-720721eda16c,Steven,Thompson,28,Donaldchester,Indiana,16,90.99,-2.9,2024-02-07,False
019c2676-acd1-4666-afca-ca746c6e3832,Haley,Reilly,28,East Bryanfurt,Hawaii,23,152.3,-9.71,2024-02-07,True
e12d2256-daa3-4c7c-a948-1bc3777c2883,Susan,Webb,31,Port Danielleside,New Hampshire ,14,191.59,-4.2,2024-02-07,False
6227f99a-bb04-40d9-89f2-262768fb9815,Jane,Travis,65,Smithchester,Oregon,16,58.35,0.33,2024-02-07,True
970eb188-b2a3-40c0-bdf2-2dad4d31cdca,Gary,Harrington,55,Davidfort,Kansas ,10,339.9,-9.86,2024-02-07,True
880891f2-9064-4fae-839e-b7bcb99d4e91,Jeffrey,Chambers,74,West Janet,Indiana,14,414.53,-9.31,2024-02-07,True
22a2fca5-2cae-4e9d-85e7-84e50d067ede,Jeremy,Vaughn,61,Port Cynthia,Missouri,22,495.61,6.47,2024-02-07,False
74ff28b5-0d0c-4b55-9a9e-12b43a8306e3,Raymond,Park,40,South Jonathon,Wisconsin,9,35.97,9.47,2024-02-07,False
d4024adf-d8c9-41ce-ab70-27d153c56515,Melissa,Nelson,42,Lambertshire,Texas ,17,484.3,-1.31,2024-02-07,False
5dfebd07-f69e-4bb2-9672-b475846c6e56,Rebecca,Sosa,69,West Anthonyshire,New York,15,471.15,0.1,2024-02-07,False
eee848c2-439c-405a-beaf-fe7745e94222,Curtis,Allen,63,West Davidburgh,North Dakota,23,446.12,-5.9,2024-02-07,True
f0b87ab9-e286-4e94-8c17-01b17faa62bd,Kristen,Carpenter,22,North Lorifurt,South Dakota,13,111.9,-7.63,2024-02-07,True
a9b68737-901c-4932-a6ac-655b9c035cca,Ryan,Clark,37,North Heather,Michigan,9,383.54,2.58,2024-02-07,True
cc1ab505-db80-4a4d-9a75-1551985454db,Gregory,Cook,23,New Amanda,Maryland,7,255.96,1.77,2024-02-07,True
cf085b86-2e30-439b-824d-3d422d3ff941,Joshua,Conner,45,Anthonystad,Nevada,18,397.34,7.6,2024-02-07,False
57a5fa6e-7918-4234-886c-a2aa7b70860f,Peggy,Mitchell,77,New Davidport,Iowa,16,32.7,2.7,2024-02-07,False
b8d61338-fbb2-4f7a-954b-15a3cba7b89f,Jonathan,Moyer,61,Ericborough,Kentucky,11,120.19,1.36,2024-02-07,False
fbb0cf2e-0685-4398-a200-a739eba622b9,Jill,Anderson,68,East Melaniefurt,Minnesota ,8,58.33,-8.92,2024-02-07,True
d8b9eceb-f03c-4044-9439-631a9f13cc1d,Jose,Kirby,73,South Kathleenport,Ohio,19,124.64,8.71,2024-02-07,False
05d9f6a0-cc10-46e3-af90-7d900f013617,Steven,Mclaughlin,70,New Laurie,Montana,4,70.32,9.95,2024-02-07,False
d2ac80c8-7b7e-4935-ae3a-23bbea61035a,Christopher,Butler,47,North Michael,Pennsylvania,18,314.26,6.51,2024-02-07,True
d2b41d96-a418-4589-9ff2-da8c31165670,Michael,Hardy,41,Mcfarlandborough,VIRGINIA,22,148.1,2.9,2024-02-07,True
25dc9bfc-ec06-4bf7-ba23-a91a934ffcf9,Kevin,White,46,Port Jasonshire,Oklahoma,8,182.1,-7.3,2024-02-07,False
de00f3fa-8186-4fc0-b010-cbd77746e0a1,Kristin,Spencer,51,Port Carlosmouth,Massachusetts,21,171.65,9.36,2024-02-07,True
8eb280c4-f0ca-4e76-8719-c5337e657397,Brian,Smith,21,West Jaredbury,Louisiana,10,292.24,-7.16,2024-02-07,False
7866a935-8571-4bb5-b7cf-479eb87c36a7,Sean,Duarte,21,Lake Jenniferfurt,Minnesota,18,259.53,-8.23,2024-02-07,True
1cbbdcf7-2385-4940-a85d-d55a1230adde,Cindy,Brooks,52,Youngfort,Michigan,10,306.77,9.77,2024-02-07,True
7b3c5d7f-ed73-400f-b73f-a1dbeeb26244,John,Johnston,70,Davisport,South Dakota,21,19.65,9.4,2024-02-07,False
c865123c-b9fa-4cf9-8123-513a667d3eda,Sherri,Wallace,55,Randyfort,Ohio,21,300.64,-2.93,2024-02-07,True
03b86e31-f4c4-45a8-a915-284ef99b5610,Karen,Flores,55,West Barbara,CALIFORNIA,17,458.47,0.71,2024-02-07,False
21b6b7fb-d240-44bc-988e-4a851fe426d4,William,Miles,79,West Chad,California,19,296.58,3.77,2024-02-07,True
060824d3-1c42-4815-8f6f-367c8a29a5ba,Hunter,Frazier,20,Port Debra,California,2,363.79,-7.39,2024-02-07,False
1b56b71d-36b9-4339-998a-fd569f5f475e,James,Turner,59,Morganhaven,Georgia,2,303.23,6.7,2024-02-07,False
88626029-f23a-4edf-a0f7-d5d793a9e63e,Peter,Curry,41,Donnaview,Maine,9,68.62,8.35,2024-02-07,True
5228046e-b204-49a8-8b07-cbdf672b029f,Trevor,Pope,50,South Preston,Ohio,11,370.75,8.5,2024-02-07,True
e81ba669-36e9-473e-b814-f49feb086dd4,Maria,Stephens,79,Sandraland,Maine,3,318.27,9.74,2024-02-07,False
72865062-2280-4fd9-8237-c47e01805a28,Anthony,Allen,25,South Johnburgh,WASHINGTON,14,410.39,-5.71,2024-02-07,False
308008cb-ac10-4fbf-b835-b6f714a503b1,Patrick,Smith,54,South Sheilaburgh,Indiana,13,303.3,-7.24,2024-02-07,False
46a9802b-1149-4153-8044-2e449f6f2e4f,Virginia,Pena,47,Kellybury,GEORGIA,11,272.65,6.3,2024-02-07,False
4f47c909-3bf3-4e20-95af-40d612f49824,Francisco,Taylor,77,Christopherview,North Carolina,22,153.17,3.65,2024-02-08,True
2ec44bc1-e4bf-4675-bbbd-ec7fa8406076,Blake,Meza,80,West Jennifer,Rhode Island,17,465.7,-7.76,2024-02-08,True
db96a521-23d4-4f16-a486-288c3090fa4f,Emma,Harris,56,Gallegosbury,Illinois,13,268.64,-7.59,2024-02-08,False
a9f09a4f-23a9-4de7-8e5c-2c8ffeec9608,Meredith,Alvarez,65,Tinashire,Virginia,3,498.8,-2.12,2024-02-08,False
242d66ff-75d8-436b-a922-b00b77a48acc,Kelly,Smith,20,Nelsonton,Tennessee,17,229.48,4.17,2024-02-08,True
39e4ae59-f8f7-4d88-9ec3-a37a4dfe07fe,Jenny,Hensley,43,Lake Victoria,Kansas,21,255.74,-6.79,2024-02-08,True
8ba4f8fa-26ad-481d-9aaa-b76065314c39,Michael,Skinner,40,Morganborough,Oklahoma,5,64.61,-3.67,2024-02-08,True
9158affe-04b2-4699-907d-4417e675909d,Brian,Cole,79,Lake Jamesbury,California,4,21.53,-1.12,2024-02-08,True
57760375-ae7e-41bb-b8c5-7ebad0edb3c8,Jody,Stone,63,Cohenchester,Rhode Island,12,310.77,2.28,2024-02-08,False
cdb1c1ac-eba2-4dc9-b857-470ffa9e023b,Morgan,Garcia,48,Washingtonmouth,Tennessee,16,157.25,-4.33,2024-02-08,False
2fb4a317-47cc-4453-890a-f2450079ddbe,Sierra,Phillips,24,New Megan,Arkansas,16,392.57,5.61,2024-02-08,False
bc1bc352-1c2c-4f86-a5db-846463fbdb18,Patricia,Murray,69,Kelseyborough,Arkansas,16,57.56,5.51,2024-02-08,True
a4a804a5-93f8-4e31-94d5-d0f9a5107bb5,Virginia,Sloan,46,Lake Brian,Hawaii,21,122.73,0.41,2024-02-08,True
2ba24fc1-92f0-4fd8-abf3-4deffa94d06d,Amanda,Thomas,60,Hernandezberg,Indiana,19,87.74,7.83,2024-02-08,True
6fa03ce4-ec73-4be9-82e1-4fc5862baf03,Anthony,Boyd,42,North Mariafort,FLORIDA ,23,219.46,-6.88,2024-02-08,True
521f6921-b61f-4848-ad33-7458578b44f1,Holly,Medina,77,South Vincentton,Georgia,16,198.73,-4.5,2024-02-08,False
896d1339-0170-443a-8004-6518286af126,Kevin,Stephenson,33,Jenniferbury,New Hampshire,8,369.39,-6.86,2024-02-08,True
5e308232-9bba-4aa6-b071-1b3ac2b653ca,Shelly,King,50,Port Pamelatown,Arizona,8,343.8,6.21,2024-02-08,True
6a1ff0a0-5f56-4eaa-a6e5-1b3ee92e92af,Keith,Martin,58,North Sylvia,Louisiana,22,322.6,-9.75,2024-02-08,True
d56bc30e-cb99-4e9b-87e3-436a8a4f2966,Jeanette,Williams,43,West Stephanie,Texas,14,374.76,-8.11,2024-02-08,False
8b241798-8c68-4407-b9cf-bcb50f2e467c,Anthony,Beard,21,Clarkmouth,Colorado,10,450.0,9.77,2024-02-08,True
7fc6decf-fa4f-4e4d-bc4c-26907ea080e2,Aaron,Horton,62,New Lori,Alabama,5,323.5,0.32,2024-02-08,True
47cdeb3b-6a98-4b84-8947-2f31b60016ba,Stephen,Higgins,80,Katiebury,Florida ,23,96.4,0.41,2024-02-08,True
6c618c42-504a-47c0-85ed-2142317eebf0,Patricia,Lee,48,Adamsland,Massachusetts,8,226.31,0.2,2024-02-08,False
6802be33-3471-4a97-9d17-5004b6d743df,Brittany,Ramos,71,Harrisside,TEXAS,10,198.13,9.86,2024-02-08,True
fb93c99c-b185-46a1-a8d6-7358d3a8b0ea,Amy,Thomas,33,West Seth,IOWA,2,18.6,-8.73,2024-02-08,False
15b1d5a2-bb54-411b-af42-fa9ac89b6af3,Curtis,Hernandez,77,West Jason,Delaware,19,458.6,3.29,2024-02-08,False
3e9d70db-e312-4e37-a737-57390e235a68,Edward,Patterson,52,Lisahaven,Connecticut,12,488.77,-4.1,2024-02-09,True
f2282f4a-de19-446b-8f76-205623f9d3a1,Leslie,Garcia,54,Burnsburgh,Michigan,18,85.6,4.94,2024-02-09,False
f5b9c63f-5672-40ee-823b-21a1f2b855e7,Eileen,Terry,60,Paigeton,Pennsylvania,14,338.44,-3.93,2024-02-09,True
f124afc0-f605-4aad-9f42-9f57dd169a97,Sean,Patterson,30,Jameshaven,Kentucky ,14,309.6,-6.77,2024-02-09,True
d4e1ef91-abc0-40fe-b904-d4fa6eb30a37,Regina,Ward,41,Port Nicolefurt,North Dakota,11,15.29,9.39,2024-02-09,False
3d913071-30fe-41fd-b415-414ef50b7d79,Christina,Adkins,62,New Austin,New Jersey,8,266.81,-6.23,2024-02-09,False
8630fc27-1976-4d4b-8bf3-df4bfcc1ce56,David,Williams,73,New Jared,Massachusetts,2,482.46,-2.22,2024-02-09,True
2f085cee-ba65-4a52-96af-d38d85ff0b55,Matthew,Welch,20,East Brian,Iowa,11,248.22,8.83,2024-02-09,False
a255f5cf-7920-4627-9cef-23e2306a7b3a,Charles,Wright,40,Lake Andrewton,North Dakota,19,40.4,-2.18,2024-02-09,False
9068dec0-677e-42ed-9a45-59d7a556f5b2,John,Williams,63,East Richard,Ohio,20,469.81,-8.78,2024-02-09,True
95eabdb2-3398-42ba-b55f-f4fd346e2d85,Theresa,Cervantes,68,Kimside,Indiana,17,355.67,5.94,2024-02-09,True
59983c0e-4f64-4155-ada1-65b14345df73,Paula,Riley,32,Ramosport,Florida,22,461.24,5.31,2024-02-09,False
fbe045ba-32d5-4108-a4a1-c1b96bbc66a4,Heather,Baker,69,Port Jonathan,Louisiana,3,467.51,-6.35,2024-02-09,False
cc3b2911-9121-41a4-93a7-b43dafd6d9b3,Scott,Gray,56,Port Johnathan,Maine,11,345.22,-4.5,2024-02-09,True
d2bee101-1633-4483-9026-f6c371b7b14a,Sean,Martinez,69,South Allisonberg,Rhode Island,17,31.19,1.66,2024-02-09,False
3ad10c11-9c91-4dbf-beb6-1bb51f15a515,Rachel,Harris,74,Cortezton,Maine,18,409.5,-9.1,2024-02-09,False
e65b55ae-2e10-4063-b231-3f177c82bfd5,Laura,Craig,72,Williambury,New Mexico,3,247.37,1.3,2024-02-09,False
80576bcd-c496-4878-8238-8cddfbc34828,Tara,Andersen,69,Lewisburgh,NEW JERSEY ,1,270.8,-2.47,2024-02-09,True
14cb9aab-3dab-41b4-9caa-c89c7bb1161a,James,Adams,53,North Josephfurt,Nebraska,19,202.59,8.59,2024-02-09,False
5d199ac3-fbcd-428e-b56c-a8a30e035db3,Shannon,Brown,58,North Ronald,NEBRASKA,6,142.11,-1.15,2024-02-09,False
0a82442e-8396-4dfb-ba1a-0b741dd7b3a9,Christina,Savage,65,Jenniferberg,Arkansas,14,149.69,-1.62,2024-02-09,False
d91c8fc7-90dd-4379-9161-d58a07d8e358,Samantha,Gomez,55,East Jasmineton,Arizona,12,364.14,-9.47,2024-02-09,False
d5e555e3-b99c-48f6-87ff-a421a2d8270e,Jason,Cox,70,Lake Mollyfurt,Michigan,16,291.36,-4.91,2024-02-09,False
a4c5be95-6369-490d-ba73-8ceadcbbbe7a,Maria,Daniel,29,Wolfshire,Maryland,15,364.84,-8.64,2024-02-09,True
626d305c-fda7-49dd-ba02-27e101fae608,Kyle,Gonzalez,33,Schmidtview,Arkansas,23,52.69,-3.3,2024-02-09,True
19ba07be-a707-40d1-8da4-e4b81f428050,Sabrina,Harris,26,Raymondchester,Wisconsin,14,487.75,1.3,2024-02-09,False
74b9fcaf-7557-4626-9273-f47ed4c482fc,Catherine,Haas,55,Lake Jacobberg,Idaho,13,481.93,6.87,2024-02-09,True
c7cc659b-c6ec-48ce-9649-cbceed188297,Denise,Jackson,31,New James,New Jersey,8,303.37,-1.27,2024-02-09,False
1901a406-c886-4f65-a5e6-4a76f7e2f985,April,Allen,23,Kathleenburgh,Kansas,16,90.95,-2.23,2024-02-09,False
b1cfe656-47cd-4360-85cc-2b87d67bbcdf,Ashley,Mercer,57,Wellsville,Alabama,21,362.19,0.19,2024-02-09,True
dd05632c-7702-46aa-833e-f0fda7f13981,Frank,Arnold,64,Williamfort,Hawaii,18,153.3,-6.42,2024-02-09,True
57c2797a-cfbe-4de6-9c8e-08fa5f8b51f1,April,Malone,78,Lake Charles,Wisconsin,1,416.31,9.55,2024-02-09,False
d1889bcf-c739-479c-814b-02d81faf5939,Christopher,Savage,22,North Patrick,Louisiana,12,401.72,-6.88,2024-02-10,False
6f4e5069-02f2-491a-a186-d84623571900,Billy,Erickson,47,Robinshire,Minnesota ,5,288.54,-6.58,2024-02-10,False
f8e7320c-4a51-4a87-9cd7-2dd5baaadb51,James,Ayala,61,South Barry,West Virginia,14,320.26,-7.97,2024-02-10,True
a775cc63-8db9-4e65-a1c4-9c6edc4dce0a,Bianca,Lloyd,68,Floresborough,Ohio ,2,283.19,4.9,2024-02-10,True
b9d5839c-c353-4cdd-ae48-dee188cf23be,Eileen,West,75,West Kelsey,Rhode Island,8,362.78,-5.34,2024-02-10,True
df0c12bc-4340-46fb-ad3b-5dd2d5fb3803,Bradley,Odonnell,64,East Erikshire,New Hampshire,23,162.68,-9.86,2024-02-10,False
5d75e4dc-d447-416f-b65d-09e5f2930757,Christopher,Greer,18,South Apriltown,West Virginia,14,398.86,9.27,2024-02-10,True
7f17cbc6-c96e-4d0b-8e45-d9d223d31c42,Meghan,Meyer,71,Rhondahaven,New Hampshire,20,378.45,-8.97,2024-02-10,True
09381ab6-4cbb-42a6-9626-bcc041c401e2,Zachary,Wallace,27,North Gary,Arizona,8,157.71,6.27,2024-02-10,True
62904356-5381-4e4e-8c4e-23bcdff4aba2,Claudia,Rodriguez,47,New Bonnie,Arkansas,9,319.26,5.83,2024-02-10,False
c1e3fd9e-8ae3-4066-985e-1cb1e0ea7685,Sergio,Parrish,26,Vickihaven,Wyoming,11,75.5,3.52,2024-02-10,False
b53d2c6e-76a8-4653-a85f-9eb6e3059190,Amanda,Green,45,Davidhaven,Arkansas,8,285.73,4.94,2024-02-10,True
8036041e-b59a-4f97-8cca-24859af59435,Robert,Bolton,71,Lake Shawn,Oregon,14,153.51,7.3,2024-02-10,False
ccec61a2-7380-4039-a20e-7381a69516cc,Ryan,Collins,19,Lake Kristinaberg,Nevada,1,384.18,1.82,2024-02-10,True
a256e218-5fe3-4e4e-bc71-297986c7d4e1,Robert,Rodriguez,22,New Edwardburgh,Utah,13,116.56,2.96,2024-02-10,True
1de51fe4-2dcf-431e-ac13-77a78e61cb74,Cynthia,Mcdonald,39,North Matthew,Washington,15,278.36,-7.52,2024-02-10,False
b81b80b0-4509-493d-a16b-bcc786d96338,Kevin,Ray,24,Katiefort,Connecticut,8,410.74,5.88,2024-02-10,False
dd3a0ccf-a066-49c0-b0bd-eb301ab235de,Patricia,Carter,56,South Katrinamouth,Indiana,1,495.1,-8.33,2024-02-10,False
260875b7-3631-468c-89f1-4727b27d2916,Casey,Clay,41,Lake Kyleport,Arizona,9,391.81,-4.92,2024-02-10,False
29847267-9662-4660-88f0-5eea7c37cd4f,Randy,Price,19,Ianview,New York,3,20.94,-5.83,2024-02-10,False
b4e01ad3-4d62-4e72-b01f-057422657ded,Robert,Gonzalez,79,Joannside,California,8,98.79,7.71,2024-02-10,False
bc160e72-b396-4007-88de-8f169da1324b,Gregory,Winters,63,Randytown,Arizona,8,52.83,-7.42,2024-02-10,False
84dec700-e49e-4f86-9c03-875992c128df,Dawn,Gordon,74,West Jeffreyport,Mississippi,10,132.69,-6.87,2024-02-10,False
b5ad8425-df76-45e7-b691-d9603d50ab2d,Karen,Anderson,74,Port Williamport,Georgia,4,181.41,-4.5,2024-02-10,True
1932178c-6e34-4683-83ba-4f8a62ff8e8d,Eric,Martinez,46,Vanessaport,Maryland,13,65.31,-2.65,2024-02-10,False
a6af1516-4206-4566-a83f-c2a387b7c7c1,Megan,Taylor,52,North Saraburgh,Michigan,13,123.86,-2.51,2024-02-10,False
fdbf1f87-8a34-4027-a361-9e12363c46ea,Kelsey,Miller,62,Brucestad,Maine,12,337.0,7.71,2024-02-10,False
de310098-ff61-4cf1-886d-c88219bebe57,Mindy,Parker,33,Port Johnton,Louisiana,15,382.32,-8.97,2024-02-10,True
e7118787-c178-4331-8c9b-550e92e84823,Lisa,Parker,78,Port Matthew,Oregon ,18,134.52,-2.77,2024-02-10,True
b0f1f962-22a7-4249-96b2-cbb267c3f448,Michael,Branch,77,Lake Taylorfurt,Wisconsin,18,311.5,1.34,2024-02-10,False
3a7b009b-7bcb-46fd-87c8-74985036d319,Benjamin,Clayton,65,South Patricia,Ohio,12,71.94,7.13,2024-02-10,True
9c899f89-7537-44f2-8150-ddc0ada97927,Crystal,Sanders,45,Port Christinechester,Indiana,19,494.22,1.8,2024-02-10,False
b0e99dab-0f6a-4cb9-88aa-ac7c0c46b398,Christina,Chan,36,West Heather,New York,4,85.4,1.8,2024-02-10,False
e068ceca-9369-4d78-8461-beb066513c40,Justin,Campos,68,Port Eric,Tennessee,16,80.66,3.37,2024-02-10,False
9ec85f20-eae9-41d1-b4b5-44a39c76a4b5,Susan,King,79,Hessland,North Carolina,1,80.5,4.84,2024-02-10,True
990e69c5-f478-43cb-8ba5-c9e41adc231f,Jeffrey,Hill,26,Port Sherryview,Michigan,6,67.9,-4.23,2024-02-10,True
51c65aea-38d8-41a8-a33a-6e6a004ac421,Kelli,Schneider,35,Lake Andrewmouth,Idaho,13,265.44,-5.87,2024-02-10,True
a5571b58-9608-4617-84ed-65c63e537d02,Amber,Johnson,44,Morrisonmouth,CALIFORNIA,4,313.3,1.24,2024-02-10,False
eacb4ad8-bcc1-4c01-a6a5-9165be56e911,Stacy,Cox,69,Lake Marc,Oregon,19,497.93,1.16,2024-02-10,False
cdd64e15-60ab-4d59-b8a9-bafefb60ed7b,Robert,Moon,78,Kevintown,Maryland,22,199.9,2.4,2024-02-10,True
2d7b4dbb-5f5a-4a56-bd82-ea53ae076d6f,Jonathan,Dean,41,Shelbyberg,Iowa,5,141.6,-1.65,2024-02-10,True
471da583-0191-48a6-a5af-c107d944c452,Virginia,Rodriguez,40,Smithside,Tennessee,2,218.6,7.3,2024-02-10,False
589fe999-59a4-45aa-877c-d191c2bea2c3,Lori,Guerrero,71,Port Matthewland,Massachusetts,16,42.52,-9.89,2024-02-10,True
4ba87381-3e78-482c-a42d-90d1ea69f07a,Kevin,Garcia,69,North Kristenstad,Illinois,10,151.46,-2.31,2024-02-10,False
eece5ed3-850b-4edf-bddc-b470c10e298f,Billy,Smith,21,North Matthewland,Pennsylvania,4,78.24,1.35,2024-02-10,False
96b71a41-511e-47cc-859a-9c9a7831ad5b,Emily,Griffin,42,Connieton,Delaware ,23,160.57,3.43,2024-02-10,True
2ae8222d-fac2-46f2-a4dd-46636623e3d7,James,Smith,41,Port Stacy,Indiana,18,286.56,5.9,2024-02-10,False
e640e391-f178-4d82-bae5-bb940b57fab4,Crystal,Soto,32,West Brianshire,New York,21,58.98,-6.43,2024-02-10,False
709b0e87-4e02-4058-be6b-2e8069da4ef0,Ashley,Lopez,44,Dianeburgh,Utah,10,242.86,-8.34,2024-02-11,False
03041504-87ca-4896-bb24-c6aeedabc6c9,Carolyn,Hubbard,23,Lake Christopherborough,New Mexico,5,191.33,-2.67,2024-02-11,False
74ad2599-56c2-4c12-b00d-aa94f90ba1c3,Andrea,Young,56,Hallberg,North Carolina,9,411.62,-2.74,2024-02-11,True
c432680a-d29a-49fa-ad13-273493ce4de8,Anthony,Moore,64,East Brendamouth,Arizona,17,287.78,-2.38,2024-02-11,False
7287dd7a-e636-4f0f-b84b-1a8147a600c4,Megan,Myers,21,Johnsonton,Arkansas,9,435.38,-8.79,2024-02-11,True
d60cc353-0cb6-4e72-9033-18215e083273,Kelly,Gibbs,63,Nicholasberg,New York,13,56.71,3.66,2024-02-11,True
1c784bc2-7880-438f-91e9-548c2f27ea19,Sherri,Phillips,52,West Eric,Missouri,8,112.6,5.31,2024-02-11,True
65a8c035-3aa0-4fb3-928e-83a0da2640c5,Tyler,Mclaughlin,44,Lake Elizabeth,Montana,18,129.77,-6.95,2024-02-11,True
81ecd27d-00c1-4f06-b9cb-f0aaaab2ac6a,Robert,Munoz,73,Kristophershire,ALASKA,3,298.3,3.41,2024-02-11,False
cf4adc49-9944-4297-8f9c-fe77a0405d3c,Shelby,Carroll,73,West Jeremymouth,Arkansas,14,490.48,-4.3,2024-02-11,True
efba1e0e-a851-4a38-a830-6effefe94a52,Deborah,Garcia,26,Glassmouth,Iowa,16,445.9,4.36,2024-02-11,True
8b77d517-ab70-4a83-baf7-46463cdbfc21,Bridget,Webster,31,Carrollton,South Carolina,19,104.31,-9.32,2024-02-11,True
d9ec4b8c-bce2-44b6-b354-b46194fbc071,Ashley,Owen,36,New Jennifer,Texas ,14,288.58,-5.5,2024-02-11,True
8cc145c8-fa90-48f0-8b7c-0f1d23df2273,William,White,79,West Danaborough,New York,2,418.46,7.69,2024-02-11,True
c57822af-4903-4df1-b693-f8bdfa4d05f1,Christina,Zimmerman,30,Stewartbury,New York,8,17.92,-9.74,2024-02-11,False
6d7fff0f-c780-430b-ae08-476db668c07a,Sophia,Marks,47,Port Robert,Alabama,20,450.1,-6.89,2024-02-11,False
